Phase(F=0.0000)(P=51715.538245)),Val-,Mean-,Sigma,Num
0.608385,                -0,-0.00599549,0,3315
0.610318, -0.00999999977648,-0.00599852,0.01,3316
0.612252, -0.00999999977648,-0.00600155,0.01,3317
0.614185, -0.00999999977648,-0.00600456,0.01,3318
0.616119,                -0,-0.00600754,0,3319
0.618053, -0.00999999977648,-0.00601047,0.01,3320
0.619986,  -0.0173205081373,-0.00601335,0.0173205,3321
0.62192,                -0,-0.00601615,0,3322
0.623854,                -0,-0.00601887,0,3323
0.625787,  -0.0141421342269,-0.00602149,0.0141421,3324
0.627721, -0.00999999977648,-0.00602399,0.01,3325
0.629655, -0.00999999977648,-0.00602637,0.01,3326
0.631588, -0.00999999977648,-0.00602861,0.01,3327
0.633522,                -0,-0.00603069,0,3328
0.635456,  -0.0141421342269,-0.0060326,0.0141421,3329
0.637389,                -0,-0.00603433,0,3330
0.639323, -0.00999999977648,-0.00603587,0.01,3331
0.641257,                -0,-0.00603719,0,3332
0.64319,                -0,-0.00603829,0,3333
0.645124, -0.00999999977648,-0.00603916,0.01,3334
0.647058,                -0,-0.00603977,0,3335
0.648991,                -0,-0.00604012,0,3336
0.650925,                -0,-0.00604019,0,3337
0.652859,  -0.0141421342269,-0.00603997,0.0141421,3338
0.654792,  -0.0141421342269,-0.00603944,0.0141421,3339
0.656726, -0.00999999977648,-0.00603859,0.01,3340
0.65866,                -0,-0.00603741,0,3341
0.660593, -0.00999999977648,-0.00603588,0.01,3342
0.662527, -0.00999999977648,-0.00603399,0.01,3343
0.66446, -0.00999999977648,-0.00603172,0.01,3344
0.666394, -0.00999999977648,-0.00602907,0.01,3345
0.668328,                -0,-0.00602601,0,3346
0.670261,                -0,-0.00602254,0,3347
0.672195,                -0,-0.00601863,0,3348
0.674129, -0.00999999977648,-0.00601429,0.01,3349
0.676062,  -0.0141421342269,-0.00600948,0.0141421,3350
0.677996,  -0.0141421342269,-0.00600421,0.0141421,3351
0.67993,                -0,-0.00599845,0,3352
0.681863,                -0,-0.00599219,0,3353
0.683797,  -0.0141421342269,-0.00598541,0.0141421,3354
0.685731, -0.00999999977648,-0.00597812,0.01,3355
0.687664,                -0,-0.00597028,0,3356
0.689598, -0.00999999977648,-0.00596189,0.01,3357
0.691532, -0.00999999977648,-0.00595293,0.01,3358
0.693465, -0.00999999977648,-0.00594339,0.01,3359
0.695399,  -0.0141421342269,-0.00593325,0.0141421,3360
0.697333,                -0,-0.00592251,0,3361
0.699266,                -0,-0.00591114,0,3362
0.7012, -0.00999999977648,-0.00589914,0.01,3363
0.703134, -0.00999999977648,-0.00588651,0.01,3364
0.705067,                -0,-0.0058733,0,3365
0.707001,                -0,-0.00585952,0,3366
0.708935,  -0.0173205081373,-0.00584521,0.0173205,3367
0.710868,                -0,-0.0058304,0,3368
0.712802,  -0.0173205081373,-0.00581511,0.0173205,3369
0.714736,                -0,-0.00579939,0,3370
0.716669, -0.00999999977648,-0.00578325,0.01,3371
0.718603,  -0.0141421342269,-0.00576674,0.0141421,3372
0.720536, -0.00999999977648,-0.00574987,0.01,3373
0.72247,                -0,-0.00573268,0,3374
0.724404, -0.00999999977648,-0.00571521,0.01,3375
0.726337, -0.00999999977648,-0.00569747,0.01,3376
0.728271, -0.00999999977648,-0.00567951,0.01,3377
0.730205,  -0.0173205081373,-0.00566135,0.0173205,3378
0.732138, -0.00999999977648,-0.00564302,0.01,3379
0.734072,  -0.0141421342269,-0.00562455,0.0141421,3380
0.736006,                -0,-0.00560597,0,3381
0.737939,                -0,-0.00558732,0,3382
0.739873,  -0.0141421342269,-0.00556862,0.0141421,3383
0.741807,                -0,-0.0055499,0,3384
0.74374,                -0,-0.00553119,0,3385
0.745674,                -0,-0.00551253,0,3386
0.747608,                -0,-0.00549394,0,3387
0.749541, -0.00999999977648,-0.00547546,0.01,3388
0.751475,                -0,-0.00545711,0,3389
0.753409, -0.00999999977648,-0.00543893,0.01,3390
0.755342,  -0.0141421342269,-0.00542094,0.0141421,3391
0.757276, -0.00999999977648,-0.00540317,0.01,3392
0.75921,                -0,-0.00538566,0,3393
0.761143, -0.00999999977648,-0.00536844,0.01,3394
0.763077,  -0.0141421342269,-0.00535154,0.0141421,3395
0.765011,                -0,-0.00533498,0,3396
0.766944,  -0.0173205081373,-0.00531879,0.0173205,3397
0.768878, -0.00999999977648,-0.00530302,0.01,3398
0.770812, -0.00999999977648,-0.00528768,0.01,3399
0.772745,                -0,-0.00527281,0,3400
0.774679,                -0,-0.00525844,0,3401
0.776612, -0.00999999977648,-0.00524459,0.01,3402
0.778546, -0.00999999977648,-0.0052313,0.01,3403
0.78048, -0.00999999977648,-0.00521861,0.01,3404
0.782413, -0.00999999977648,-0.00520653,0.01,3405
0.784347,  -0.0141421342269,-0.0051951,0.0141421,3406
0.786281,                -0,-0.00518435,0,3407
0.788214, -0.00999999977648,-0.00517431,0.01,3408
0.790148,                -0,-0.00516501,0,3409
0.792082,                -0,-0.00515649,0,3410
0.794015,                -0,-0.00514876,0,3411
0.795949,                -0,-0.00514186,0,3412
0.797883, -0.00999999977648,-0.00513583,0.01,3413
0.799816,  -0.0141421342269,-0.00513068,0.0141421,3414
0.80175, -0.00999999977648,-0.00512645,0.01,3415
0.803684, -0.00999999977648,-0.00512312,0.01,3416
0.805617,                -0,-0.00512064,0,3417
0.807551, -0.00999999977648,-0.00511899,0.01,3418
0.809485,  -0.0141421342269,-0.00511814,0.0141421,3419
0.811418,                -0,-0.00511804,0,3420
0.813352,                -0,-0.00511866,0,3421
0.815286,                -0,-0.00511998,0,3422
0.817219,                -0,-0.00512195,0,3423
0.819153, -0.00999999977648,-0.00512454,0.01,3424
0.821087,                -0,-0.00512772,0,3425
0.82302,                -0,-0.00513146,0,3426
0.824954, -0.00999999977648,-0.00513571,0.01,3427
0.826887, -0.00999999977648,-0.00514045,0.01,3428
0.828821, -0.00999999977648,-0.00514564,0.01,3429
0.830755,                -0,-0.00515125,0,3430
0.832688,  -0.0141421342269,-0.00515725,0.0141421,3431
0.834622,                -0,-0.00516359,0,3432
0.836556, -0.00999999977648,-0.00517025,0.01,3433
0.838489,                -0,-0.00517719,0,3434
0.840423,  -0.0173205081373,-0.00518438,0.0173205,3435
0.842357, -0.00999999977648,-0.00519178,0.01,3436
0.84429,  -0.0141421342269,-0.00519936,0.0141421,3437
0.846224,  -0.0141421342269,-0.00520709,0.0141421,3438
0.848158,  -0.0141421342269,-0.00521493,0.0141421,3439
0.850091, -0.00999999977648,-0.00522284,0.01,3440
0.852025,  -0.0141421342269,-0.0052308,0.0141421,3441
0.853959,                -0,-0.00523877,0,3442
0.855892,                -0,-0.00524672,0,3443
0.857826,                -0,-0.0052546,0,3444
0.85976, -0.00999999977648,-0.0052624,0.01,3445
0.861693,                -0,-0.00527006,0,3446
0.863627,                -0,-0.00527757,0,3447
0.865561,   -0.019999999553,-0.00528488,0.02,3448
0.867494,  -0.0141421342269,-0.00529197,0.0141421,3449
0.869428,  -0.0141421342269,-0.00529879,0.0141421,3450
0.871362, -0.00999999977648,-0.00530531,0.01,3451
0.873295,  -0.0173205081373,-0.0053115,0.0173205,3452
0.875229, -0.00999999977648,-0.00531733,0.01,3453
0.877163,                -0,-0.00532276,0,3454
0.879096,                -0,-0.00532776,0,3455
0.88103,                -0,-0.00533229,0,3456
0.882963,                -0,-0.00533632,0,3457
0.884897,                -0,-0.00533981,0,3458
0.886831,  -0.0141421342269,-0.00534274,0.0141421,3459
0.888764,  -0.0141421342269,-0.00534506,0.0141421,3460
0.890698,  -0.0141421342269,-0.00534674,0.0141421,3461
0.892632,                -0,-0.00534776,0,3462
0.894565,                -0,-0.00534807,0,3463
0.896499,                -0,-0.00534764,0,3464
0.898433, -0.00999999977648,-0.00534644,0.01,3465
0.900366,                -0,-0.00534443,0,3466
0.9023,  -0.0141421342269,-0.0053416,0.0141421,3467
0.904234,                -0,-0.00533799,0,3468
0.906167,                -0,-0.00533364,0,3469
0.908101, -0.00999999977648,-0.0053286,0.01,3470
0.910035,                -0,-0.0053229,0,3471
0.911968, -0.00999999977648,-0.0053166,0.01,3472
0.913902,                -0,-0.00530974,0,3473
0.915836, -0.00999999977648,-0.00530236,0.01,3474
0.917769,                -0,-0.0052945,0,3475
0.919703,                -0,-0.00528622,0,3476
0.921637, -0.00999999977648,-0.00527754,0.01,3477
0.92357, -0.00999999977648,-0.00526853,0.01,3478
0.925504,  -0.0141421342269,-0.00525922,0.0141421,3479
0.927438,                -0,-0.00524965,0,3480
0.929371,                -0,-0.00523987,0,3481
0.931305,                -0,-0.00522992,0,3482
0.933239, -0.00999999977648,-0.00521986,0.01,3483
