Frequency,Theta
1.04184e-05,0.996526
1.0423e-05,0.993951
1.04276e-05,0.995095
1.04322e-05,0.99575
1.04368e-05,0.997255
1.04414e-05,0.997256
1.0446e-05,0.997451
1.04506e-05,0.997833
1.04552e-05,0.997418
1.04599e-05,0.996922
1.04645e-05,0.996964
1.04691e-05,0.996091
1.04737e-05,0.996138
1.04783e-05,0.997651
1.04829e-05,0.997656
1.04875e-05,0.997486
1.04921e-05,0.99701
1.04967e-05,0.997409
1.05014e-05,0.996293
1.0506e-05,0.995369
1.05106e-05,0.995383
1.05152e-05,0.995503
1.05198e-05,0.994694
1.05244e-05,0.993853
1.0529e-05,0.994595
1.05336e-05,0.994803
1.05382e-05,0.995947
1.05429e-05,0.994782
1.05475e-05,0.994109
1.05521e-05,0.992773
1.05567e-05,0.991301
1.05613e-05,0.990287
1.05659e-05,0.990969
1.05705e-05,0.990183
1.05751e-05,0.993027
1.05797e-05,0.994379
1.05844e-05,0.995066
1.0589e-05,0.995581
1.05936e-05,0.994907
1.05982e-05,0.995635
1.06028e-05,0.994263
1.06074e-05,0.994341
1.0612e-05,0.994561
1.06166e-05,0.996717
1.06212e-05,0.997039
1.06259e-05,0.998488
1.06305e-05,0.998676
1.06351e-05,0.997703
1.06397e-05,0.998507
1.06443e-05,0.998026
1.06489e-05,0.996953
1.06535e-05,0.995277
1.06581e-05,0.99421
1.06627e-05,0.994973
1.06674e-05,0.994214
1.0672e-05,0.995649
1.06766e-05,0.997672
1.06812e-05,0.998429
1.06858e-05,0.998139
1.06904e-05,0.997609
1.0695e-05,0.997235
1.06996e-05,0.997279
1.07043e-05,0.994199
1.07089e-05,0.996564
1.07135e-05,0.995928
1.07181e-05,0.996209
1.07227e-05,0.99603
1.07273e-05,0.996188
1.07319e-05,0.995621
1.07365e-05,0.996917
1.07411e-05,0.997232
1.07458e-05,0.996306
1.07504e-05,0.996027
1.0755e-05,0.996245
1.07596e-05,0.99788
1.07642e-05,0.997911
1.07688e-05,0.998398
1.07734e-05,0.998244
1.0778e-05,0.998422
1.07826e-05,0.998014
1.07873e-05,0.997282
1.07919e-05,0.995657
1.07965e-05,0.995862
1.08011e-05,0.99434
1.08057e-05,0.995704
1.08103e-05,0.995476
1.08149e-05,0.996342
1.08195e-05,0.997103
1.08241e-05,0.997943
1.08288e-05,0.998941
1.08334e-05,0.998428
1.0838e-05,0.997746
1.08426e-05,0.996954
1.08472e-05,0.996496
1.08518e-05,0.996082
1.08564e-05,0.997111
1.0861e-05,0.99673
1.08656e-05,0.997741
1.08703e-05,0.997396
1.08749e-05,0.997458
1.08795e-05,0.997476
1.08841e-05,0.997166
1.08887e-05,0.996455
1.08933e-05,0.995921
1.08979e-05,0.997209
1.09025e-05,0.996995
1.09071e-05,0.996817
1.09118e-05,0.997537
1.09164e-05,0.998084
1.0921e-05,0.998847
1.09256e-05,0.999341
1.09302e-05,0.998592
1.09348e-05,0.99781
1.09394e-05,0.997194
1.0944e-05,0.997704
1.09486e-05,0.996452
1.09533e-05,0.997059
1.09579e-05,0.997724
1.09625e-05,0.997964
1.09671e-05,0.997884
1.09717e-05,0.997859
1.09763e-05,0.997731
1.09809e-05,0.996978
1.09855e-05,0.996459
1.09901e-05,0.995181
1.09948e-05,0.995387
1.09994e-05,0.99452
1.1004e-05,0.995049
1.10086e-05,0.99503
1.10132e-05,0.995925
1.10178e-05,0.996454
1.10224e-05,0.997433
1.1027e-05,0.99643
1.10317e-05,0.997116
1.10363e-05,0.995539
1.10409e-05,0.9948
1.10455e-05,0.994816
1.10501e-05,0.994688
1.10547e-05,0.994883
1.10593e-05,0.996023
1.10639e-05,0.996808
1.10685e-05,0.996817
1.10732e-05,0.997114
1.10778e-05,0.996804
1.10824e-05,0.996187
1.1087e-05,0.995408
1.10916e-05,0.995297
1.10962e-05,0.994733
1.11008e-05,0.994573
1.11054e-05,0.995611
1.111e-05,0.996722
1.11147e-05,0.996694
1.11193e-05,0.996654
1.11239e-05,0.996061
1.11285e-05,0.995975
1.11331e-05,0.996055
1.11377e-05,0.994842
1.11423e-05,0.995781
1.11469e-05,0.99459
1.11515e-05,0.995012
1.11562e-05,0.996966
1.11608e-05,0.997233
1.11654e-05,0.997377
1.117e-05,0.998434
1.11746e-05,0.998624
1.11792e-05,0.997823
1.11838e-05,0.997804
1.11884e-05,0.997938
1.1193e-05,0.996245
1.11977e-05,0.995712
1.12023e-05,0.997824
1.12069e-05,0.997982
1.12115e-05,0.997568
1.12161e-05,0.997499
1.12207e-05,0.997352
1.12253e-05,0.997758
1.12299e-05,0.997425
1.12345e-05,0.996575
1.12392e-05,0.995678
1.12438e-05,0.995243
1.12484e-05,0.99632
1.1253e-05,0.997256
1.12576e-05,0.996476
1.12622e-05,0.997048
1.12668e-05,0.996778
1.12714e-05,0.996025
1.1276e-05,0.995481
1.12807e-05,0.995427
1.12853e-05,0.99435
1.12899e-05,0.994265
1.12945e-05,0.992179
1.12991e-05,0.992108
1.13037e-05,0.992289
1.13083e-05,0.993566
1.13129e-05,0.99302
1.13175e-05,0.992811
1.13222e-05,0.993599
1.13268e-05,0.994214
1.13314e-05,0.993952
1.1336e-05,0.993313
1.13406e-05,0.994262
1.13452e-05,0.994912
1.13498e-05,0.995365
1.13544e-05,0.995614
1.13591e-05,0.996027
1.13637e-05,0.996212
1.13683e-05,0.99494
1.13729e-05,0.995759
1.13775e-05,0.995296
1.13821e-05,0.99423
1.13867e-05,0.993851
1.13913e-05,0.99397
1.13959e-05,0.995044
1.14006e-05,0.996072
1.14052e-05,0.995833
1.14098e-05,0.995999
1.14144e-05,0.995869
1.1419e-05,0.996276
1.14236e-05,0.995927
1.14282e-05,0.99493
1.14328e-05,0.995316
1.14374e-05,0.995298
1.14421e-05,0.996136
1.14467e-05,0.99656
1.14513e-05,0.996021
1.14559e-05,0.996008
1.14605e-05,0.99557
1.14651e-05,0.995635
1.14697e-05,0.995641
1.14743e-05,0.99531
1.14789e-05,0.99572
1.14836e-05,0.995314
1.14882e-05,0.995568
1.14928e-05,0.995912
1.14974e-05,0.995052
1.1502e-05,0.99553
1.15066e-05,0.995592
1.15112e-05,0.994893
1.15158e-05,0.994306
1.15204e-05,0.995019
1.15251e-05,0.994542
1.15297e-05,0.993308
1.15343e-05,0.993391
1.15389e-05,0.994249
1.15435e-05,0.992968
1.15481e-05,0.993916
1.15527e-05,0.993852
1.15573e-05,0.993684
1.15619e-05,0.992938
1.15666e-05,0.993286
1.15712e-05,0.993433
1.15758e-05,0.992453
1.15804e-05,0.992836
1.1585e-05,0.992982
1.15896e-05,0.992442
1.15942e-05,0.992086
1.15988e-05,0.992206
1.16034e-05,0.992308
1.16081e-05,0.992834
1.16127e-05,0.991471
1.16173e-05,0.99294
1.16219e-05,0.993607
1.16265e-05,0.99292
1.16311e-05,0.99174
1.16357e-05,0.992486
1.16403e-05,0.992043
1.16449e-05,0.992309
1.16496e-05,0.991894
1.16542e-05,0.992898
1.16588e-05,0.992314
1.16634e-05,0.992603
1.1668e-05,0.992076
1.16726e-05,0.990822
1.16772e-05,0.991336
1.16818e-05,0.990674
1.16865e-05,0.99067
1.16911e-05,0.990695
1.16957e-05,0.990437
1.17003e-05,0.989998
1.17049e-05,0.990314
1.17095e-05,0.988628
1.17141e-05,0.989533
1.17187e-05,0.989901
1.17233e-05,0.988881
1.1728e-05,0.989278
1.17326e-05,0.988917
1.17372e-05,0.987918
1.17418e-05,0.988334
1.17464e-05,0.985669
1.1751e-05,0.984282
1.17556e-05,0.984363
1.17602e-05,0.985039
1.17648e-05,0.984527
1.17695e-05,0.98225
1.17741e-05,0.981349
1.17787e-05,0.980798
1.17833e-05,0.98026
1.17879e-05,0.979345
1.17925e-05,0.97766
1.17971e-05,0.977426
1.18017e-05,0.976383
1.18063e-05,0.977856
1.1811e-05,0.979498
1.18156e-05,0.979481
1.18202e-05,0.979414
1.18248e-05,0.980896
1.18294e-05,0.981542
1.1834e-05,0.983985
1.18386e-05,0.983102
1.18432e-05,0.983242
1.18478e-05,0.982466
1.18525e-05,0.983462
1.18571e-05,0.984546
1.18617e-05,0.984778
1.18663e-05,0.985089
1.18709e-05,0.98533
1.18755e-05,0.985741
1.18801e-05,0.985008
1.18847e-05,0.986827
1.18893e-05,0.985691
1.1894e-05,0.985614
1.18986e-05,0.986283
1.19032e-05,0.986985
1.19078e-05,0.984935
1.19124e-05,0.985326
1.1917e-05,0.986012
1.19216e-05,0.986794
1.19262e-05,0.986619
1.19308e-05,0.987799
1.19355e-05,0.988087
1.19401e-05,0.987134
1.19447e-05,0.988604
1.19493e-05,0.989676
1.19539e-05,0.989992
1.19585e-05,0.989193
1.19631e-05,0.989733
1.19677e-05,0.989861
1.19724e-05,0.989089
1.1977e-05,0.989194
1.19816e-05,0.989409
1.19862e-05,0.988503
1.19908e-05,0.987877
1.19954e-05,0.988815
1.2e-05,0.990021
1.20046e-05,0.991012
1.20092e-05,0.990163
1.20139e-05,0.990151
1.20185e-05,0.990519
1.20231e-05,0.990777
1.20277e-05,0.991182
1.20323e-05,0.990593
1.20369e-05,0.989147
1.20415e-05,0.989084
1.20461e-05,0.990197
1.20507e-05,0.990295
1.20554e-05,0.989515
1.206e-05,0.988819
1.20646e-05,0.989912
1.20692e-05,0.989414
1.20738e-05,0.988598
1.20784e-05,0.989311
1.2083e-05,0.987665
1.20876e-05,0.987607
1.20922e-05,0.989237
1.20969e-05,0.990114
1.21015e-05,0.990425
1.21061e-05,0.989286
1.21107e-05,0.990009
1.21153e-05,0.990294
1.21199e-05,0.989777
1.21245e-05,0.990829
1.21291e-05,0.99089
1.21337e-05,0.990682
1.21384e-05,0.990737
1.2143e-05,0.9926
1.21476e-05,0.99316
1.21522e-05,0.992246
1.21568e-05,0.992543
1.21614e-05,0.993303
1.2166e-05,0.992348
1.21706e-05,0.992925
1.21752e-05,0.992862
1.21799e-05,0.992709
1.21845e-05,0.991133
1.21891e-05,0.991473
1.21937e-05,0.991807
1.21983e-05,0.992598
1.22029e-05,0.991765
1.22075e-05,0.992177
1.22121e-05,0.991787
1.22167e-05,0.992306
1.22214e-05,0.992533
1.2226e-05,0.993495
1.22306e-05,0.991952
1.22352e-05,0.99217
1.22398e-05,0.992913
1.22444e-05,0.992127
1.2249e-05,0.991
1.22536e-05,0.990125
1.22582e-05,0.988974
1.22629e-05,0.987638
1.22675e-05,0.988054
1.22721e-05,0.988077
1.22767e-05,0.987221
1.22813e-05,0.985462
1.22859e-05,0.985179
1.22905e-05,0.984289
1.22951e-05,0.983164
1.22998e-05,0.982034
1.23044e-05,0.981894
1.2309e-05,0.981732
1.23136e-05,0.983426
1.23182e-05,0.98507
1.23228e-05,0.985237
1.23274e-05,0.985008
1.2332e-05,0.985179
1.23366e-05,0.986338
1.23413e-05,0.986672
1.23459e-05,0.986532
1.23505e-05,0.985099
1.23551e-05,0.98581
1.23597e-05,0.985294
1.23643e-05,0.986914
1.23689e-05,0.987398
1.23735e-05,0.985693
1.23781e-05,0.985641
1.23828e-05,0.986028
1.23874e-05,0.985789
1.2392e-05,0.986226
1.23966e-05,0.986893
1.24012e-05,0.988179
1.24058e-05,0.986539
1.24104e-05,0.989665
1.2415e-05,0.990135
1.24196e-05,0.990245
1.24243e-05,0.989739
1.24289e-05,0.98972
1.24335e-05,0.989515
1.24381e-05,0.989999
1.24427e-05,0.989607
1.24473e-05,0.989972
1.24519e-05,0.989699
1.24565e-05,0.990587
1.24611e-05,0.99091
1.24658e-05,0.990956
1.24704e-05,0.989695
1.2475e-05,0.988672
1.24796e-05,0.98886
1.24842e-05,0.987665
1.24888e-05,0.988697
1.24934e-05,0.988291
1.2498e-05,0.989188
1.25026e-05,0.988746
1.25073e-05,0.991154
1.25119e-05,0.991385
1.25165e-05,0.990914
1.25211e-05,0.989167
1.25257e-05,0.988825
1.25303e-05,0.987926
1.25349e-05,0.987707
1.25395e-05,0.988273
1.25441e-05,0.988996
1.25488e-05,0.989164
1.25534e-05,0.990787
1.2558e-05,0.991085
1.25626e-05,0.991157
1.25672e-05,0.990477
1.25718e-05,0.989611
1.25764e-05,0.989502
1.2581e-05,0.989689
1.25856e-05,0.990378
1.25903e-05,0.989438
1.25949e-05,0.991564
1.25995e-05,0.991343
1.26041e-05,0.992527
1.26087e-05,0.992771
1.26133e-05,0.992117
1.26179e-05,0.990443
1.26225e-05,0.990554
1.26272e-05,0.990261
1.26318e-05,0.989953
1.26364e-05,0.990391
1.2641e-05,0.991223
1.26456e-05,0.99265
1.26502e-05,0.992202
1.26548e-05,0.992816
1.26594e-05,0.993235
1.2664e-05,0.992112
1.26687e-05,0.991469
1.26733e-05,0.989677
1.26779e-05,0.989589
1.26825e-05,0.988645
1.26871e-05,0.988494
1.26917e-05,0.990619
1.26963e-05,0.990415
1.27009e-05,0.991149
1.27055e-05,0.990267
1.27102e-05,0.990342
1.27148e-05,0.989417
1.27194e-05,0.989085
1.2724e-05,0.989413
1.27286e-05,0.988531
1.27332e-05,0.988828
1.27378e-05,0.987824
1.27424e-05,0.988747
1.2747e-05,0.988999
1.27517e-05,0.987262
1.27563e-05,0.987467
1.27609e-05,0.985164
1.27655e-05,0.984257
1.27701e-05,0.982688
1.27747e-05,0.982316
1.27793e-05,0.982374
1.27839e-05,0.980702
1.27885e-05,0.981443
1.27932e-05,0.981115
1.27978e-05,0.980545
1.28024e-05,0.978959
1.2807e-05,0.979213
1.28116e-05,0.978923
1.28162e-05,0.97959
1.28208e-05,0.97916
1.28254e-05,0.980404
1.283e-05,0.980683
1.28347e-05,0.981872
1.28393e-05,0.981538
1.28439e-05,0.982183
1.28485e-05,0.982123
1.28531e-05,0.981079
1.28577e-05,0.981041
1.28623e-05,0.981884
1.28669e-05,0.980866
1.28715e-05,0.982418
1.28762e-05,0.982279
1.28808e-05,0.982173
1.28854e-05,0.984293
1.289e-05,0.98588
1.28946e-05,0.987149
1.28992e-05,0.987974
1.29038e-05,0.989199
1.29084e-05,0.98803
1.2913e-05,0.988437
1.29177e-05,0.988775
1.29223e-05,0.989772
1.29269e-05,0.98936
1.29315e-05,0.989876
1.29361e-05,0.989325
1.29407e-05,0.9907
1.29453e-05,0.991773
1.29499e-05,0.991266
1.29546e-05,0.98958
1.29592e-05,0.990015
1.29638e-05,0.989683
1.29684e-05,0.990311
1.2973e-05,0.989992
1.29776e-05,0.989769
1.29822e-05,0.990663
1.29868e-05,0.990842
1.29914e-05,0.990996
1.29961e-05,0.990992
1.30007e-05,0.990521
1.30053e-05,0.990822
1.30099e-05,0.991336
1.30145e-05,0.990753
1.30191e-05,0.989863
1.30237e-05,0.990565
1.30283e-05,0.990315
1.30329e-05,0.990877
1.30376e-05,0.990506
1.30422e-05,0.990246
1.30468e-05,0.990373
1.30514e-05,0.990014
1.3056e-05,0.990522
1.30606e-05,0.990652
1.30652e-05,0.990719
1.30698e-05,0.990771
1.30744e-05,0.990749
1.30791e-05,0.990907
1.30837e-05,0.990683
1.30883e-05,0.99042
1.30929e-05,0.990704
1.30975e-05,0.991155
1.31021e-05,0.9921
1.31067e-05,0.992632
1.31113e-05,0.992519
1.31159e-05,0.992455
1.31206e-05,0.992904
1.31252e-05,0.993019
1.31298e-05,0.994546
1.31344e-05,0.995141
1.3139e-05,0.994701
1.31436e-05,0.995379
1.31482e-05,0.996015
1.31528e-05,0.996228
1.31574e-05,0.996125
1.31621e-05,0.994209
1.31667e-05,0.99518
1.31713e-05,0.994477
1.31759e-05,0.995662
1.31805e-05,0.994784
1.31851e-05,0.995643
1.31897e-05,0.99597
1.31943e-05,0.995846
1.31989e-05,0.994881
1.32036e-05,0.99568
1.32082e-05,0.996237
1.32128e-05,0.995513
1.32174e-05,0.99491
1.3222e-05,0.99354
1.32266e-05,0.993982
1.32312e-05,0.992141
1.32358e-05,0.992518
1.32404e-05,0.99338
1.32451e-05,0.991939
1.32497e-05,0.991989
1.32543e-05,0.991519
1.32589e-05,0.989928
1.32635e-05,0.988623
1.32681e-05,0.988559
1.32727e-05,0.988164
1.32773e-05,0.986761
1.3282e-05,0.987229
1.32866e-05,0.988073
1.32912e-05,0.986661
1.32958e-05,0.985549
1.33004e-05,0.984942
1.3305e-05,0.982871
1.33096e-05,0.982818
1.33142e-05,0.982888
1.33188e-05,0.983782
1.33235e-05,0.983698
1.33281e-05,0.983896
1.33327e-05,0.986379
1.33373e-05,0.987119
1.33419e-05,0.987252
1.33465e-05,0.987866
1.33511e-05,0.987068
1.33557e-05,0.987524
1.33603e-05,0.986013
1.3365e-05,0.986939
1.33696e-05,0.986446
1.33742e-05,0.98534
1.33788e-05,0.987
1.33834e-05,0.987909
1.3388e-05,0.988328
1.33926e-05,0.988044
1.33972e-05,0.987594
1.34018e-05,0.988076
1.34065e-05,0.989109
1.34111e-05,0.98919
1.34157e-05,0.990173
1.34203e-05,0.990502
1.34249e-05,0.99103
1.34295e-05,0.992324
1.34341e-05,0.993763
1.34387e-05,0.993457
1.34433e-05,0.992766
1.3448e-05,0.992374
1.34526e-05,0.993621
1.34572e-05,0.993651
1.34618e-05,0.993903
1.34664e-05,0.993963
1.3471e-05,0.993215
1.34756e-05,0.994497
1.34802e-05,0.994122
1.34848e-05,0.995709
1.34895e-05,0.994728
1.34941e-05,0.994558
1.34987e-05,0.994946
1.35033e-05,0.995012
1.35079e-05,0.994479
1.35125e-05,0.994548
1.35171e-05,0.994913
1.35217e-05,0.99429
1.35263e-05,0.994284
1.3531e-05,0.994286
1.35356e-05,0.993877
1.35402e-05,0.993446
1.35448e-05,0.993655
1.35494e-05,0.99371
1.3554e-05,0.99343
1.35586e-05,0.992119
1.35632e-05,0.993384
1.35678e-05,0.992792
1.35725e-05,0.992615
1.35771e-05,0.994216
1.35817e-05,0.993718
1.35863e-05,0.993677
1.35909e-05,0.992878
1.35955e-05,0.99393
1.36001e-05,0.994987
1.36047e-05,0.994972
1.36094e-05,0.995178
1.3614e-05,0.995792
1.36186e-05,0.995112
1.36232e-05,0.995305
1.36278e-05,0.994929
1.36324e-05,0.994603
1.3637e-05,0.995327
1.36416e-05,0.995079
1.36462e-05,0.996116
1.36509e-05,0.995376
1.36555e-05,0.995478
1.36601e-05,0.99589
1.36647e-05,0.995444
1.36693e-05,0.995714
1.36739e-05,0.995983
1.36785e-05,0.995517
1.36831e-05,0.995411
1.36877e-05,0.993853
1.36924e-05,0.994428
1.3697e-05,0.994508
1.37016e-05,0.992897
1.37062e-05,0.992157
1.37108e-05,0.991121
1.37154e-05,0.989678
1.372e-05,0.989176
1.37246e-05,0.990692
1.37292e-05,0.990447
1.37339e-05,0.989714
1.37385e-05,0.989585
1.37431e-05,0.991253
1.37477e-05,0.990022
1.37523e-05,0.989296
1.37569e-05,0.98913
1.37615e-05,0.988921
1.37661e-05,0.988371
1.37707e-05,0.987619
1.37754e-05,0.986914
1.378e-05,0.98572
1.37846e-05,0.984772
1.37892e-05,0.985436
1.37938e-05,0.983886
1.37984e-05,0.980776
1.3803e-05,0.982049
1.38076e-05,0.980085
1.38122e-05,0.980783
1.38169e-05,0.980213
1.38215e-05,0.982812
1.38261e-05,0.982203
1.38307e-05,0.981961
1.38353e-05,0.984913
1.38399e-05,0.985843
1.38445e-05,0.985749
1.38491e-05,0.985708
1.38537e-05,0.986562
1.38584e-05,0.986809
1.3863e-05,0.985059
1.38676e-05,0.985215
1.38722e-05,0.985757
1.38768e-05,0.985405
1.38814e-05,0.985687
1.3886e-05,0.986837
1.38906e-05,0.988085
1.38952e-05,0.986816
1.38999e-05,0.989479
1.39045e-05,0.990654
1.39091e-05,0.989608
1.39137e-05,0.99038
1.39183e-05,0.99018
1.39229e-05,0.990813
1.39275e-05,0.990846
1.39321e-05,0.991841
1.39368e-05,0.99255
1.39414e-05,0.993109
1.3946e-05,0.993108
1.39506e-05,0.993508
1.39552e-05,0.992927
1.39598e-05,0.992913
1.39644e-05,0.992289
1.3969e-05,0.992671
1.39736e-05,0.993007
1.39783e-05,0.993445
1.39829e-05,0.99306
1.39875e-05,0.992992
1.39921e-05,0.991709
1.39967e-05,0.992532
1.40013e-05,0.99263
1.40059e-05,0.992003
1.40105e-05,0.99228
1.40151e-05,0.990986
1.40198e-05,0.991618
1.40244e-05,0.992271
1.4029e-05,0.991308
1.40336e-05,0.992431
1.40382e-05,0.991303
1.40428e-05,0.992129
1.40474e-05,0.992077
1.4052e-05,0.991251
1.40566e-05,0.992256
1.40613e-05,0.991418
1.40659e-05,0.991057
1.40705e-05,0.991657
1.40751e-05,0.992062
1.40797e-05,0.993368
1.40843e-05,0.993312
1.40889e-05,0.994094
1.40935e-05,0.994438
1.40981e-05,0.993995
1.41028e-05,0.993985
1.41074e-05,0.993902
1.4112e-05,0.993756
1.41166e-05,0.994561
1.41212e-05,0.993968
1.41258e-05,0.995543
1.41304e-05,0.995759
1.4135e-05,0.99534
1.41396e-05,0.995596
1.41443e-05,0.995384
1.41489e-05,0.99562
1.41535e-05,0.994592
1.41581e-05,0.995244
1.41627e-05,0.995347
1.41673e-05,0.995116
1.41719e-05,0.995403
1.41765e-05,0.995153
1.41811e-05,0.995124
1.41858e-05,0.994948
1.41904e-05,0.995207
1.4195e-05,0.994272
1.41996e-05,0.993449
1.42042e-05,0.993719
1.42088e-05,0.993056
1.42134e-05,0.991101
1.4218e-05,0.992569
1.42226e-05,0.993533
1.42273e-05,0.993696
1.42319e-05,0.993658
1.42365e-05,0.993514
1.42411e-05,0.993787
1.42457e-05,0.991908
1.42503e-05,0.990664
1.42549e-05,0.991678
1.42595e-05,0.989504
1.42642e-05,0.989911
1.42688e-05,0.989013
1.42734e-05,0.988404
1.4278e-05,0.988278
1.42826e-05,0.986572
1.42872e-05,0.985698
1.42918e-05,0.985217
1.42964e-05,0.984516
1.4301e-05,0.983193
1.43057e-05,0.983494
1.43103e-05,0.982077
1.43149e-05,0.983274
1.43195e-05,0.982934
1.43241e-05,0.984814
1.43287e-05,0.983573
1.43333e-05,0.984705
1.43379e-05,0.984905
1.43425e-05,0.984448
1.43472e-05,0.984944
1.43518e-05,0.985871
1.43564e-05,0.985576
1.4361e-05,0.986259
1.43656e-05,0.985326
1.43702e-05,0.985961
1.43748e-05,0.984595
1.43794e-05,0.985707
1.4384e-05,0.986966
1.43887e-05,0.98656
1.43933e-05,0.986207
1.43979e-05,0.987043
1.44025e-05,0.987963
1.44071e-05,0.988584
1.44117e-05,0.988715
1.44163e-05,0.990272
1.44209e-05,0.990213
1.44255e-05,0.989478
1.44302e-05,0.99063
1.44348e-05,0.990537
1.44394e-05,0.990599
1.4444e-05,0.989655
1.44486e-05,0.990658
1.44532e-05,0.989825
1.44578e-05,0.989145
1.44624e-05,0.989368
1.4467e-05,0.990466
1.44717e-05,0.990126
1.44763e-05,0.990211
1.44809e-05,0.990937
1.44855e-05,0.990514
1.44901e-05,0.990846
1.44947e-05,0.990617
1.44993e-05,0.990193
1.45039e-05,0.990119
1.45085e-05,0.989961
1.45132e-05,0.989903
1.45178e-05,0.989925
1.45224e-05,0.989336
1.4527e-05,0.989492
1.45316e-05,0.989944
1.45362e-05,0.988668
1.45408e-05,0.987871
1.45454e-05,0.987823
1.45501e-05,0.985735
1.45547e-05,0.986215
1.45593e-05,0.986419
1.45639e-05,0.986527
1.45685e-05,0.985802
1.45731e-05,0.987551
1.45777e-05,0.988491
1.45823e-05,0.987655
1.45869e-05,0.988757
1.45916e-05,0.989193
1.45962e-05,0.988645
1.46008e-05,0.988311
1.46054e-05,0.988417
1.461e-05,0.988429
1.46146e-05,0.98846
1.46192e-05,0.989118
1.46238e-05,0.99038
1.46284e-05,0.989992
1.46331e-05,0.991309
1.46377e-05,0.990999
1.46423e-05,0.989515
1.46469e-05,0.990068
1.46515e-05,0.989158
1.46561e-05,0.988959
1.46607e-05,0.987519
1.46653e-05,0.989422
1.46699e-05,0.990697
1.46746e-05,0.990459
1.46792e-05,0.990732
1.46838e-05,0.990039
1.46884e-05,0.989944
1.4693e-05,0.988856
1.46976e-05,0.988344
1.47022e-05,0.988143
1.47068e-05,0.987476
1.47114e-05,0.987313
1.47161e-05,0.987506
1.47207e-05,0.987433
1.47253e-05,0.987206
1.47299e-05,0.987275
1.47345e-05,0.987264
1.47391e-05,0.986516
1.47437e-05,0.984225
1.47483e-05,0.982925
1.47529e-05,0.981867
1.47576e-05,0.981466
1.47622e-05,0.980739
1.47668e-05,0.982499
1.47714e-05,0.983043
1.4776e-05,0.981682
1.47806e-05,0.981164
1.47852e-05,0.98205
1.47898e-05,0.979517
1.47944e-05,0.978017
1.47991e-05,0.97774
1.48037e-05,0.977994
1.48083e-05,0.977412
1.48129e-05,0.978915
1.48175e-05,0.980264
1.48221e-05,0.98
1.48267e-05,0.98125
1.48313e-05,0.981208
1.48359e-05,0.981389
1.48406e-05,0.980858
1.48452e-05,0.980957
1.48498e-05,0.982152
1.48544e-05,0.982272
1.4859e-05,0.983653
1.48636e-05,0.985624
1.48682e-05,0.986372
1.48728e-05,0.986373
1.48775e-05,0.988136
1.48821e-05,0.987568
1.48867e-05,0.986029
1.48913e-05,0.985375
1.48959e-05,0.986398
1.49005e-05,0.986959
1.49051e-05,0.986979
1.49097e-05,0.988008
1.49143e-05,0.98876
1.4919e-05,0.988845
1.49236e-05,0.989351
1.49282e-05,0.988991
1.49328e-05,0.988355
1.49374e-05,0.987126
1.4942e-05,0.987256
1.49466e-05,0.987605
1.49512e-05,0.987086
1.49558e-05,0.988105
1.49605e-05,0.989048
1.49651e-05,0.989393
1.49697e-05,0.989453
1.49743e-05,0.990725
1.49789e-05,0.991441
1.49835e-05,0.991893
1.49881e-05,0.991773
1.49927e-05,0.991705
1.49973e-05,0.991212
1.5002e-05,0.99034
1.50066e-05,0.990177
1.50112e-05,0.990702
1.50158e-05,0.990511
1.50204e-05,0.989659
1.5025e-05,0.990619
1.50296e-05,0.989411
1.50342e-05,0.989492
1.50388e-05,0.98859
1.50435e-05,0.988026
1.50481e-05,0.98882
1.50527e-05,0.98786
1.50573e-05,0.989381
1.50619e-05,0.990445
1.50665e-05,0.990144
1.50711e-05,0.990102
1.50757e-05,0.989533
1.50803e-05,0.989562
1.5085e-05,0.988801
1.50896e-05,0.98896
1.50942e-05,0.988096
1.50988e-05,0.989088
1.51034e-05,0.988216
1.5108e-05,0.988893
1.51126e-05,0.988235
1.51172e-05,0.986462
1.51218e-05,0.986557
1.51265e-05,0.987715
1.51311e-05,0.986754
1.51357e-05,0.986075
1.51403e-05,0.985944
1.51449e-05,0.986904
1.51495e-05,0.98755
1.51541e-05,0.986382
1.51587e-05,0.987444
1.51633e-05,0.987801
1.5168e-05,0.987794
1.51726e-05,0.987754
1.51772e-05,0.987647
1.51818e-05,0.988191
1.51864e-05,0.98802
1.5191e-05,0.987897
1.51956e-05,0.988741
1.52002e-05,0.988706
1.52049e-05,0.990269
1.52095e-05,0.990036
1.52141e-05,0.989479
1.52187e-05,0.989157
1.52233e-05,0.989495
1.52279e-05,0.990015
1.52325e-05,0.987941
1.52371e-05,0.986995
1.52417e-05,0.987844
1.52464e-05,0.989581
1.5251e-05,0.98917
1.52556e-05,0.990056
1.52602e-05,0.988797
1.52648e-05,0.98885
1.52694e-05,0.987704
1.5274e-05,0.987848
1.52786e-05,0.987169
1.52832e-05,0.986582
1.52879e-05,0.987516
1.52925e-05,0.988132
1.52971e-05,0.988931
1.53017e-05,0.988571
1.53063e-05,0.98604
1.53109e-05,0.986352
1.53155e-05,0.98482
1.53201e-05,0.985699
1.53247e-05,0.985837
1.53294e-05,0.984772
1.5334e-05,0.983929
1.53386e-05,0.986356
1.53432e-05,0.987444
1.53478e-05,0.986394
1.53524e-05,0.986716
1.5357e-05,0.986162
1.53616e-05,0.986866
1.53662e-05,0.987986
1.53709e-05,0.986957
1.53755e-05,0.986352
1.53801e-05,0.986585
